,loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,acc_now_delinq,delinq_amnt,collections_12_mths_ex_med,application_type,credit_hist_years,test_prediction,cagr
1919621,35000.0,0,18.75,1278.55,2,10,0,155500.0,2,20,14.86,0.0,709.0,0.0,10.0,0.0,27398.0,92.4,26.0,0.0,0.0,0.0,0,14.2,0.0612243373319069,0.09559338967366826
1875395,3000.0,0,21.49,113.79,7,10,4,52000.0,7,4,10.36,0.0,664.0,0.0,10.0,1.0,10441.0,57.7,14.0,0.0,0.0,0.0,0,27.4,0.04958046651612509,0.02266317401197604
1780206,3600.0,0,22.4,138.24,7,6,3,60000.0,2,14,18.48,0.0,679.0,3.0,15.0,0.0,5284.0,62.9,27.0,0.0,0.0,0.0,0,13.0,0.045027808851844535,0.07891268917243144
1776103,3000.0,0,23.7,117.23,10,10,3,28000.0,4,21,27.9,0.0,674.0,2.0,6.0,0.0,8702.0,70.7,24.0,0.0,0.0,0.0,0,14.5,0.04705420007422787,0.11175366898558692
1809699,5375.0,0,18.25,195.0,1,3,0,30000.0,2,16,11.44,1.0,664.0,0.0,6.0,0.0,5938.0,49.5,12.0,0.0,0.0,0.0,0,15.8,0.051079519433323166,-0.2033815212808594
1236904,10000.0,0,17.57,359.38,3,10,0,86000.0,2,4,8.04,1.0,674.0,1.0,6.0,0.0,7905.0,79.0,21.0,0.0,0.0,0.0,0,21.8,0.053302333840812836,0.053659791278324535
1892218,9000.0,0,17.77,324.34,0,10,0,50000.0,1,26,29.11,1.0,669.0,1.0,15.0,0.0,17692.0,67.5,37.0,0.0,0.0,0.0,0,19.9,0.045056419036188296,0.09081912036831197
1258008,4000.0,0,19.52,147.68,6,10,0,44000.0,1,22,8.81,1.0,689.0,3.0,8.0,0.0,2130.0,27.7,24.0,0.0,0.0,0.0,0,10.7,0.0455186435969786,0.048660423230892265
1831756,2950.0,0,20.49,110.38,5,10,0,86000.0,9,20,6.99,0.0,679.0,0.0,10.0,1.0,3608.0,22.7,31.0,0.0,0.0,0.0,0,17.1,0.058296942511973475,0.06418532214688066
1753771,3500.0,0,23.7,136.77,10,10,0,145000.0,6,29,22.34,0.0,699.0,1.0,19.0,0.0,36324.0,94.3,51.0,0.0,0.0,0.0,0,30.4,0.06752750743237818,-0.007750389543698777
1899285,10000.0,0,18.75,365.3,2,4,0,145000.0,1,36,8.86,2.0,674.0,2.0,7.0,0.0,9781.0,95.0,22.0,0.0,0.0,0.0,0,13.9,0.0469933582312873,0.03712911790408646
1242190,30000.0,0,24.5,1184.88,12,10,4,123000.0,2,9,15.18,0.0,664.0,0.0,25.0,0.0,31679.0,92.6,36.0,0.0,0.0,0.0,0,15.0,0.0512725643512322,0.12447842198833615
1805393,1800.0,0,22.7,69.4,9,1,4,53000.0,8,39,15.83,0.0,684.0,2.0,9.0,0.0,10133.0,72.9,11.0,0.0,0.0,0.0,0,9.2,0.05185551128023577,0.11542546675993105
1852835,11800.0,0,18.75,431.06,2,5,0,85000.0,1,26,12.69,1.0,679.0,0.0,9.0,1.0,11653.0,58.3,20.0,0.0,0.0,0.0,0,25.4,0.04834486053011173,0.08305538308038596
1871891,5000.0,0,19.72,185.11,4,1,4,36000.0,9,41,8.63,0.0,684.0,0.0,4.0,0.0,7081.0,62.7,8.0,0.0,0.0,0.0,0,13.9,0.05451644378849252,-0.23303607410322624
1856111,1500.0,0,18.75,54.8,2,10,0,60000.0,9,45,3.28,1.0,704.0,0.0,9.0,0.0,6661.0,26.0,23.0,0.0,0.0,0.0,0,10.6,0.05803381774682271,0.01020440481674978
1874423,28000.0,0,19.72,1036.59,4,10,0,79000.0,4,14,23.71,0.0,674.0,2.0,16.0,0.0,20376.0,86.7,33.0,0.0,0.0,0.0,0,21.8,0.04629312292332136,0.10048421770831052
1331087,3000.0,0,18.25,108.84,2,5,0,95000.0,7,4,11.27,1.0,664.0,0.0,7.0,0.0,21443.0,85.1,13.0,0.0,0.0,0.0,0,16.7,0.054111357367540636,0.009933226532403916
1894598,30800.0,0,18.49,1121.08,1,10,0,155000.0,1,14,11.31,0.0,709.0,2.0,8.0,0.0,19707.0,77.6,26.0,0.0,0.0,0.0,0,11.8,0.045473405899796135,0.0942822171052109
1235140,5000.0,0,19.52,184.6,6,10,0,36012.0,9,43,17.99,0.0,669.0,0.0,7.0,1.0,4321.0,28.1,28.0,0.0,0.0,0.0,0,29.3,0.0477171749561545,0.061639802043223176
1791557,5000.0,0,19.52,184.6,3,10,0,161400.0,8,26,13.74,0.0,704.0,1.0,17.0,0.0,37024.0,73.5,42.0,0.0,0.0,0.0,0,23.2,0.049821144675106135,0.038627380498992725
1308928,7000.0,0,19.47,258.26,4,10,0,112000.0,8,10,14.37,1.0,699.0,0.0,11.0,0.0,25685.0,90.8,24.0,0.0,0.0,0.0,0,15.7,0.054095565728253164,0.09909387412501648
1758339,7300.0,0,19.22,268.41,3,4,4,48500.0,2,15,4.11,0.0,699.0,0.0,3.0,0.0,6401.0,68.1,5.0,0.0,0.0,0.0,0,6.5,0.0528475634223524,0.09796054639128804
1338784,4000.0,0,19.22,147.07,3,3,4,54000.0,9,32,8.37,0.0,684.0,0.0,11.0,0.0,3519.0,36.6,23.0,0.0,0.0,0.0,0,7.3,0.04732054529028645,0.08651229296560281
1197537,4000.0,0,17.57,143.75,3,10,4,65000.0,9,32,7.75,0.0,674.0,0.0,10.0,2.0,12196.0,65.6,30.0,0.0,0.0,0.0,0,17.3,0.05274609467508863,0.014127803604220725
1268792,21000.0,0,16.29,741.31,1,10,0,100000.0,2,41,26.68,1.0,679.0,0.0,21.0,0.0,49461.0,78.4,39.0,0.0,0.0,0.0,0,25.9,0.04508938684611295,0.0832059521726376
1231038,12000.0,0,17.57,431.25,3,10,4,95000.0,2,4,6.06,0.0,679.0,1.0,7.0,0.0,13753.0,76.0,13.0,0.0,0.0,0.0,0,18.8,0.04837896696473951,0.048153469130525206
1775623,35000.0,0,18.55,1275.02,1,3,0,125000.0,2,20,14.35,0.0,699.0,3.0,9.0,0.0,22806.0,67.9,19.0,0.0,0.0,0.0,0,19.7,0.0627769071865907,0.0945843210358237
1198735,35000.0,1,22.15,969.65,9,9,0,125000.0,2,23,19.04,0.0,709.0,0.0,10.0,0.0,46580.0,95.8,23.0,0.0,0.0,0.0,0,18.4,0.04948082955288628,0.08605970433727572
1888050,8000.0,0,18.75,292.24,2,7,4,95284.8,9,9,9.33,0.0,669.0,0.0,6.0,0.0,6957.0,89.6,17.0,0.0,0.0,0.0,0,23.3,0.05607704148569002,0.058737998210418585
1344099,3000.0,0,17.57,107.82,1,10,0,60000.0,9,14,18.82,0.0,664.0,0.0,15.0,2.0,5992.0,68.1,28.0,0.0,0.0,0.0,0,15.9,0.048072698388445405,0.07337450378709852
1771245,8000.0,0,17.76,288.26,0,10,0,75420.0,2,22,15.07,2.0,664.0,1.0,11.0,0.0,17850.0,83.4,31.0,0.0,0.0,0.0,0,15.0,0.05055574474100007,0.059976711248183275
1282461,35000.0,1,21.99,966.47,8,10,3,141835.0,2,14,15.04,0.0,689.0,1.0,14.0,0.0,29674.0,74.4,40.0,0.0,0.0,0.0,0,16.6,0.0459517574820773,0.09751808241726613
1924606,35000.0,0,18.25,1269.73,2,8,0,220000.0,11,29,7.73,0.0,699.0,1.0,7.0,0.0,11450.0,41.0,32.0,0.0,0.0,0.0,0,22.5,0.055455366780608285,0.09358883751852076
1198789,2000.0,0,23.43,77.87,10,10,4,60000.0,9,29,12.3,0.0,664.0,1.0,10.0,0.0,9998.0,89.3,19.0,0.0,0.0,0.0,0,13.9,0.06436258451516146,0.06980402268632258
1322969,2000.0,0,16.59,70.9,0,10,0,95000.0,2,31,11.45,1.0,684.0,2.0,11.0,0.0,20556.0,67.2,24.0,0.0,0.0,0.0,0,24.0,0.0500225989799538,0.013346089501624414
1333079,12000.0,0,18.25,435.34,2,10,4,120000.0,9,29,6.84,0.0,674.0,0.0,12.0,1.0,11702.0,63.3,38.0,0.0,0.0,0.0,0,15.3,0.047256211359529315,0.0930696303444174
1924933,35000.0,0,18.25,1269.73,2,10,0,112000.0,2,3,13.41,0.0,694.0,2.0,11.0,0.0,37555.0,65.7,24.0,0.0,0.0,0.0,0,21.2,0.05447290668177149,0.09203079493453714
1900228,35000.0,0,19.72,1295.74,4,6,0,157500.0,2,31,12.43,0.0,684.0,1.0,14.0,0.0,20503.0,55.1,44.0,0.0,0.0,0.0,0,30.4,0.05067644618191584,0.08250844478911001
1752619,20050.0,0,20.5,750.25,5,2,4,100000.0,1,11,9.8,0.0,669.0,0.0,12.0,0.0,25287.0,78.8,17.0,0.0,0.0,0.0,0,13.4,0.05535269841234871,0.10441109758364407
1156610,6000.0,0,16.99,213.89,2,10,0,67000.0,9,32,7.47,4.0,664.0,1.0,11.0,0.0,16778.0,62.1,36.0,0.0,0.0,0.0,0,22.3,0.04619668163514377,0.08708972642206203
1784426,5000.0,0,20.2,186.33,4,8,4,43000.0,1,26,19.0,0.0,669.0,1.0,9.0,0.0,5708.0,77.1,27.0,0.0,0.0,0.0,0,6.8,0.04955319720028275,0.0765263337094666
1211602,2000.0,0,23.43,77.87,10,10,0,90000.0,9,9,13.87,0.0,694.0,1.0,13.0,0.0,18030.0,69.9,30.0,0.0,0.0,0.0,0,23.3,0.06401073079694107,0.1191198872358894
1203589,15000.0,0,15.61,524.48,0,3,0,134500.0,2,19,13.48,1.0,679.0,2.0,20.0,0.0,72385.0,89.9,33.0,0.0,0.0,0.0,0,26.2,0.04513486079975755,0.043830793224789666
1893766,25000.0,0,19.05,917.04,3,5,4,80000.0,2,37,18.02,0.0,689.0,1.0,6.0,0.0,23748.0,97.3,19.0,0.0,0.0,0.0,0,19.4,0.046600088397276807,-0.06772837281057542
1797594,2800.0,0,21.0,105.5,5,10,0,61000.0,7,41,14.6,1.0,664.0,2.0,9.0,0.0,13324.0,93.8,20.0,0.0,0.0,0.0,0,24.8,0.05214432939404773,0.10691372397039434
1799267,24000.0,0,19.2,882.18,2,6,0,117000.0,2,17,21.63,1.0,674.0,0.0,19.0,0.0,47141.0,96.2,36.0,0.0,0.0,0.0,0,17.9,0.048041730072402734,0.02942898507451064
1230805,4200.0,0,23.43,163.53,10,1,4,40000.0,8,32,7.26,0.0,669.0,1.0,8.0,0.0,4482.0,93.4,17.0,0.0,0.0,0.0,0,8.2,0.04999968964146974,0.12246581750563525
1794744,3625.0,1,23.4,103.03,9,10,0,90000.0,9,32,4.52,1.0,679.0,0.0,5.0,0.0,1477.0,70.3,13.0,0.0,0.0,0.0,0,18.0,0.05252846782262039,0.1126380762661896
1805151,18000.0,0,18.85,658.45,2,6,4,100000.0,2,11,7.51,0.0,664.0,1.0,10.0,0.0,15286.0,85.4,15.0,0.0,0.0,0.0,0,19.5,0.0547096671429657,0.05709961570589118
1773073,3500.0,0,20.2,130.43,4,10,4,130858.0,2,32,3.41,1.0,674.0,0.0,6.0,0.0,5317.0,70.0,21.0,0.0,0.0,0.0,0,11.0,0.04530955412563061,0.09795922278653403
1823527,1800.0,0,18.25,65.31,1,10,4,30000.0,12,32,10.68,0.0,699.0,1.0,12.0,0.0,9113.0,64.6,20.0,0.0,0.0,0.0,0,16.1,0.046616763121462734,-0.20320728561219004
1786055,2400.0,0,20.2,89.44,4,7,4,120000.0,8,9,12.95,0.0,664.0,2.0,15.0,0.0,17580.0,62.1,24.0,0.0,0.0,0.0,0,22.2,0.04599450061742494,0.1028976452788366
1769357,6000.0,0,19.2,220.55,2,1,4,38500.0,1,9,8.6,0.0,669.0,0.0,7.0,0.0,2640.0,61.4,10.0,0.0,0.0,0.0,0,7.8,0.04579730964745049,0.09313307068930056
1934362,7000.0,0,18.25,253.95,2,5,4,38000.0,2,20,10.83,0.0,664.0,0.0,6.0,0.0,6626.0,83.9,11.0,0.0,0.0,0.0,0,4.8,0.04799743378863194,0.08995501026381181
1902724,35000.0,0,19.05,1283.85,3,10,4,135000.0,2,36,15.6,1.0,694.0,0.0,13.0,0.0,14728.0,70.8,41.0,0.0,0.0,0.0,0,35.9,0.04748527350292462,-0.30886495215991994
1914020,8000.0,0,19.05,293.46,3,5,4,99500.0,2,32,12.92,0.0,669.0,0.0,8.0,0.0,13322.0,96.5,14.0,0.0,0.0,0.0,0,11.2,0.04790663733867054,0.0363570101406363
1806672,6000.0,0,18.85,219.49,2,10,4,34000.0,2,11,11.47,0.0,684.0,1.0,5.0,0.0,3747.0,46.6,10.0,0.0,0.0,0.0,0,10.8,0.045818600078953234,0.08551675363347089
1830685,8575.0,0,18.25,311.09,1,1,4,35000.0,1,14,10.32,0.0,674.0,1.0,7.0,0.0,8610.0,82.8,10.0,0.0,0.0,0.0,0,7.3,0.0493474005938261,0.09310680569244843
1870444,2000.0,0,19.05,73.37,3,1,4,50000.0,12,9,11.76,0.0,694.0,1.0,5.0,0.0,5967.0,40.0,17.0,0.0,0.0,0.0,0,10.6,0.0499431415651379,0.09725289667351532
1903392,17600.0,0,18.49,640.62,1,10,0,80000.0,2,32,26.81,0.0,679.0,0.0,13.0,0.0,29600.0,90.2,35.0,0.0,0.0,0.0,0,18.8,0.05231848686792634,0.07103592731420783
1185885,1500.0,0,16.29,52.96,1,10,4,95000.0,9,29,17.3,0.0,669.0,0.0,6.0,0.0,2825.0,62.8,14.0,0.0,0.0,0.0,0,18.8,0.046800014536108735,0.018534355350121386
1760075,3000.0,0,22.9,115.98,8,2,4,45000.0,9,29,31.7,0.0,674.0,2.0,20.0,0.0,24320.0,43.5,31.0,0.0,0.0,0.0,0,13.5,0.05168785902803038,0.11645735440513973
1223511,4500.0,0,16.29,158.86,1,10,4,86000.0,6,9,13.85,0.0,689.0,1.0,5.0,0.0,19984.0,87.3,19.0,0.0,0.0,0.0,0,23.2,0.047106593959449335,0.08315803646236207
1771511,16000.0,0,20.2,596.25,4,10,0,56000.0,2,32,18.41,2.0,664.0,0.0,13.0,0.0,22910.0,73.0,27.0,0.0,0.0,0.0,0,20.2,0.0469176123381304,-0.008663379062637255
1844248,3600.0,0,18.75,131.51,2,2,0,78000.0,12,33,20.4,0.0,699.0,1.0,17.0,0.0,29096.0,84.3,34.0,0.0,0.0,0.0,0,11.8,0.04549144447412536,0.09559149459269167
1852020,8000.0,0,19.05,293.46,3,5,3,51238.0,13,22,12.04,1.0,664.0,1.0,6.0,0.0,5287.0,67.8,16.0,0.0,0.0,0.0,0,12.6,0.04539392614334603,0.09239062923455864
1866428,3600.0,0,18.75,131.51,2,1,0,50000.0,9,22,26.54,0.0,684.0,0.0,17.0,0.0,16298.0,81.0,43.0,0.0,0.0,0.0,0,12.9,0.048077298539582584,0.09165400861987648
1320419,2325.0,0,23.43,90.53,10,10,3,33000.0,2,43,28.11,0.0,689.0,1.0,14.0,0.0,14771.0,65.6,20.0,0.0,0.0,0.0,0,12.4,0.048033015587282686,-0.11953229932907315
1873524,2400.0,0,17.77,86.49,0,2,4,45000.0,1,4,7.39,0.0,669.0,0.0,7.0,0.0,3998.0,88.8,11.0,0.0,0.0,0.0,0,8.3,0.04907894591954489,0.09064578713797802
1200774,31500.0,0,15.61,1101.4,0,10,0,155000.0,2,5,7.08,0.0,679.0,0.0,9.0,0.0,18339.0,70.8,12.0,0.0,0.0,0.0,0,25.2,0.04981730164478017,-0.2044193752554646
1824240,2500.0,0,23.5,97.43,10,10,4,100000.0,9,4,4.62,0.0,674.0,2.0,10.0,0.0,2078.0,45.2,30.0,0.0,0.0,0.0,0,14.1,0.05184487071550308,0.10241782218021656
1819667,12000.0,0,18.85,438.97,2,10,0,81400.0,2,28,8.96,0.0,664.0,1.0,9.0,1.0,9937.0,87.2,19.0,0.0,0.0,0.0,0,30.0,0.04883299480344031,0.09622486988253387
1866952,3600.0,0,21.0,135.64,6,2,4,12000.0,2,4,19.7,0.0,699.0,0.0,6.0,0.0,4435.0,64.3,8.0,0.0,0.0,0.0,0,5.0,0.06252454026230232,0.10691665303999298
1282314,1800.0,0,19.47,66.41,4,4,0,42000.0,6,40,14.77,0.0,679.0,0.0,12.0,0.0,17299.0,82.8,19.0,0.0,0.0,0.0,0,15.2,0.04600845970019076,0.09922331522874184
1282176,4100.0,0,24.99,163.0,13,8,4,23000.0,9,29,29.44,1.0,664.0,0.0,11.0,0.0,9230.0,85.5,25.0,0.0,0.0,0.0,0,7.9,0.05153069262688977,0.10183661464991076
1858771,2000.0,0,19.72,74.05,4,3,4,31000.0,1,32,10.37,0.0,674.0,0.0,9.0,0.0,4423.0,79.0,10.0,0.0,0.0,0.0,0,5.8,0.057334016051557225,0.10224609925464767
1809763,7500.0,0,18.85,274.36,2,10,0,100000.0,2,4,11.44,2.0,714.0,0.0,8.0,0.0,5027.0,68.9,20.0,0.0,0.0,0.0,0,19.2,0.047522298147807236,0.028899307739120195
1259436,35000.0,0,18.99,1282.79,5,2,4,96000.0,2,11,18.41,0.0,684.0,1.0,12.0,0.0,27204.0,81.7,20.0,0.0,0.0,0.0,0,14.8,0.054155702148197,-0.37407056380015735
1751347,9250.0,0,17.57,332.42,1,2,4,87300.0,2,41,13.04,0.0,679.0,1.0,7.0,0.0,5510.0,79.9,10.0,0.0,0.0,0.0,0,20.6,0.046288856688375415,0.038547664309305896
1773399,1600.0,0,21.0,60.29,5,10,0,92480.0,9,41,15.46,1.0,664.0,1.0,10.0,0.0,20490.0,64.2,18.0,0.0,0.0,0.0,0,31.3,0.056087593252415316,0.0321478739900769
1878866,3000.0,0,22.95,116.06,10,2,4,18000.0,9,32,12.67,0.0,684.0,1.0,7.0,0.0,5419.0,56.4,14.0,0.0,0.0,0.0,0,12.7,0.05867447450358593,-0.206572953972922
1862131,5000.0,0,18.75,182.65,2,1,3,57000.0,4,26,6.65,2.0,679.0,1.0,11.0,0.0,4646.0,35.5,26.0,0.0,0.0,0.0,0,19.0,0.052464418582347586,0.09559332076369054
1269558,5000.0,0,15.61,174.83,0,10,4,80000.0,2,32,16.22,0.0,679.0,1.0,8.0,0.0,9577.0,81.9,14.0,0.0,0.0,0.0,0,20.4,0.05092714263967504,0.07895646182046279
1212076,9600.0,0,17.57,345.0,3,2,4,125000.0,2,4,5.18,1.0,669.0,0.0,8.0,0.0,6950.0,40.6,23.0,0.0,0.0,0.0,0,19.4,0.05126742148370508,0.08095219968779532
1275385,1600.0,0,18.99,58.65,5,1,4,78000.0,7,32,9.56,0.0,674.0,0.0,14.0,0.0,17816.0,84.4,20.0,0.0,0.0,0.0,0,17.4,0.04794059138041499,0.0967870970812832
1264770,18875.0,0,18.99,691.79,5,5,0,75000.0,2,35,11.73,1.0,674.0,0.0,10.0,0.0,21384.0,81.0,24.0,0.0,0.0,0.0,0,10.5,0.046918442745187146,0.10173444288792166
1327590,35000.0,0,18.25,1269.73,2,1,0,264000.0,2,21,11.89,0.0,699.0,1.0,11.0,0.0,37743.0,78.1,37.0,0.0,0.0,0.0,0,13.4,0.057032045651291524,0.051690441906561364
1152435,10000.0,0,16.99,356.48,2,10,4,76000.0,8,4,4.83,0.0,674.0,1.0,4.0,0.0,6405.0,77.0,8.0,0.0,0.0,0.0,0,19.8,0.04856357982395276,0.08617078135014378
1912906,20000.0,0,19.72,740.43,4,10,0,135000.0,2,29,14.3,0.0,669.0,1.0,12.0,0.0,25764.0,79.8,30.0,0.0,0.0,0.0,0,14.3,0.05597243723994782,0.043214219060842884
1346000,3000.0,0,23.4,116.76,9,8,0,30000.0,9,32,17.48,0.0,694.0,0.0,7.0,0.0,13181.0,94.1,8.0,0.0,0.0,0.0,0,8.3,0.054272767342132544,0.1198757148522831
1782822,1100.0,0,19.2,40.44,2,0,4,28000.0,7,33,7.84,0.0,689.0,0.0,9.0,0.0,3852.0,38.5,21.0,0.0,0.0,0.0,0,18.2,0.04996875606157472,0.09621791518116196
1810569,7375.0,0,18.85,269.78,2,2,0,140000.0,4,4,4.47,0.0,669.0,3.0,10.0,2.0,8881.0,48.5,25.0,0.0,0.0,0.0,0,15.1,0.04630349543706347,0.048867121591164235
1179547,4000.0,0,17.57,143.75,3,5,0,40003.2,7,25,24.21,0.0,709.0,0.0,8.0,0.0,5553.0,41.1,20.0,0.0,0.0,0.0,0,9.3,0.045488825702980414,0.04214086853896792
1921690,35000.0,0,19.22,1286.86,4,10,0,175500.0,2,41,21.93,1.0,684.0,0.0,17.0,0.0,36011.0,80.6,28.0,0.0,0.0,0.0,0,19.1,0.054193112442545564,0.07226921043722934
1867871,4000.0,0,21.0,150.71,6,10,4,78000.0,7,32,11.04,0.0,704.0,2.0,12.0,0.0,13671.0,39.7,19.0,0.0,0.0,0.0,0,22.1,0.04571502203366873,-0.2944823813749187
1762853,7925.0,0,19.52,292.59,3,10,4,118000.0,9,4,4.07,0.0,674.0,2.0,9.0,1.0,5552.0,51.9,28.0,0.0,0.0,0.0,0,17.8,0.04661404809465032,0.09183903909585722
1338080,2500.0,0,22.4,96.0,7,1,4,42000.0,9,4,7.71,0.0,669.0,0.0,8.0,0.0,5929.0,67.4,13.0,0.0,0.0,0.0,0,6.9,0.05640883029625955,-0.12684371891971324
1872864,4000.0,0,19.72,148.09,4,10,4,35000.0,9,43,5.38,1.0,674.0,0.0,4.0,1.0,4693.0,35.6,21.0,0.0,0.0,0.0,0,11.0,0.04727827419081613,0.06825076749168922
1223106,14400.0,0,18.99,527.78,5,3,0,85000.0,2,4,10.97,0.0,679.0,1.0,13.0,0.0,10401.0,54.5,21.0,0.0,0.0,0.0,0,22.9,0.04866565153433157,0.07141364411889795
1304207,4000.0,0,21.18,151.08,7,4,4,37750.0,8,36,10.81,1.0,664.0,0.0,21.0,0.0,2502.0,61.0,23.0,0.0,0.0,0.0,0,6.8,0.050997827882162006,-0.3149247955834249
1310345,10000.0,0,18.92,366.16,3,3,4,115000.0,2,18,13.09,0.0,664.0,0.0,9.0,0.0,16491.0,86.3,13.0,0.0,0.0,0.0,0,5.7,0.05108857231531203,-0.5473880297033713
1845040,3000.0,0,18.49,109.2,1,3,4,35000.0,9,20,20.54,0.0,689.0,0.0,7.0,0.0,5152.0,59.9,13.0,0.0,0.0,0.0,0,19.8,0.05221791776104509,0.09427800886767068
1781481,3000.0,0,23.1,116.29,8,5,0,33000.0,1,20,25.93,0.0,684.0,2.0,11.0,0.0,3210.0,43.4,15.0,0.0,0.0,0.0,0,6.6,0.04615169609765202,0.117463581642123
1346060,5000.0,0,17.57,179.69,1,8,4,50000.0,2,32,17.67,1.0,674.0,0.0,9.0,0.0,9980.0,75.6,12.0,0.0,0.0,0.0,0,14.3,0.046510048377197376,0.08963360658226849
1875775,2600.0,0,21.49,98.62,7,0,0,14352.0,6,25,20.32,0.0,679.0,0.0,8.0,0.0,5922.0,65.8,12.0,0.0,0.0,0.0,0,19.0,0.046745415053739095,0.1093758914216747
1155428,4000.0,0,20.99,150.68,8,2,4,51250.0,8,22,12.13,0.0,664.0,0.0,9.0,0.0,7240.0,58.4,17.0,0.0,0.0,0.0,0,6.1,0.05666854062870585,0.10655907276385744
1244192,35000.0,1,17.57,880.61,3,2,0,137000.0,2,33,17.11,0.0,694.0,0.0,11.0,0.0,59178.0,84.1,33.0,0.0,0.0,0.0,0,18.4,0.04609213253131094,0.030108207166957838
1790213,5000.0,0,17.76,180.17,0,10,4,91000.0,2,20,7.93,0.0,664.0,1.0,14.0,0.0,15650.0,83.2,22.0,0.0,0.0,0.0,0,20.3,0.05098952679619005,0.0905905840859862
1195215,35000.0,0,17.57,1257.8,3,3,0,131000.0,2,41,19.26,0.0,699.0,1.0,14.0,0.0,51064.0,73.5,29.0,0.0,0.0,0.0,0,15.2,0.04609086489963017,0.07071719471916316
1772642,3000.0,0,23.7,117.23,10,8,4,74000.0,2,41,12.08,0.0,679.0,0.0,9.0,0.0,14617.0,77.7,22.0,0.0,0.0,0.0,0,13.3,0.05299371153861407,0.12047070238317906
1212231,4800.0,0,22.15,183.69,9,8,0,43000.0,2,9,4.1,0.0,669.0,0.0,5.0,0.0,3214.0,69.9,7.0,0.0,0.0,0.0,0,8.1,0.04575721255583341,0.11065483978768832
1222615,10000.0,0,18.24,362.73,4,10,4,55000.0,4,4,5.41,0.0,694.0,0.0,4.0,0.0,5572.0,96.1,6.0,0.0,0.0,0.0,0,6.7,0.04865041406003957,0.08895463603433362
1348830,2000.0,0,23.7,78.16,10,1,4,25000.0,11,4,11.43,0.0,669.0,1.0,5.0,0.0,4824.0,89.3,19.0,0.0,0.0,0.0,0,16.3,0.05058344464530929,-0.38335492324596987
1834789,8975.0,0,19.72,332.27,4,6,0,41000.0,2,41,22.86,1.0,674.0,1.0,9.0,0.0,7151.0,80.3,27.0,0.0,0.0,0.0,0,13.6,0.045051611614110365,0.10048215059815767
1909044,25000.0,0,17.77,900.93,0,5,4,95000.0,2,4,12.64,0.0,684.0,1.0,13.0,0.0,23615.0,76.3,31.0,0.0,0.0,0.0,0,15.8,0.05354910484691459,0.09064672078730207
1752079,3600.0,0,23.7,140.68,10,9,0,92000.0,9,9,24.78,0.0,664.0,0.0,17.0,0.0,24242.0,70.7,36.0,0.0,0.0,0.0,0,14.2,0.04863773032040191,0.08632519454231448
1828107,3000.0,0,19.52,110.76,3,10,4,31300.0,2,32,12.23,0.0,689.0,0.0,10.0,1.0,3202.0,29.9,25.0,0.0,0.0,0.0,0,12.5,0.045274264870570916,0.0994746735748646
1263521,4000.0,0,18.99,146.61,5,6,0,60000.0,2,32,14.38,2.0,679.0,2.0,10.0,0.0,4927.0,46.0,21.0,0.0,0.0,0.0,0,11.8,0.04787274071144774,0.09680477589369364
1644511,16000.0,0,15.33,557.26,2,2,4,95000.0,2,32,10.8,0.0,674.0,0.0,11.0,0.0,10432.0,79.6,17.0,0.0,0.0,0.0,0,6.2,0.05021321430057005,0.07836396572761761
1874243,4950.0,0,21.0,186.5,6,4,4,19200.0,1,29,13.05,0.0,674.0,1.0,9.0,0.0,5750.0,67.6,11.0,0.0,0.0,0.0,0,4.9,0.04507369409849255,-0.3755635517632591
1154763,2975.0,0,23.43,115.83,10,3,4,70000.0,2,4,6.93,0.0,669.0,1.0,7.0,0.0,4612.0,59.1,11.0,0.0,0.0,0.0,0,17.8,0.048880985603255794,0.12361674798485225
1848892,15000.0,0,18.49,545.99,1,10,0,85000.0,2,45,13.93,3.0,679.0,0.0,9.0,0.0,17303.0,88.3,36.0,0.0,0.0,0.0,0,15.0,0.050108989556796206,0.05253446700599507
1795105,4000.0,0,18.55,145.72,1,3,0,68000.0,1,8,15.25,0.0,674.0,1.0,7.0,0.0,3147.0,95.4,26.0,0.0,0.0,0.0,0,13.8,0.046010500011877474,0.09458149865413024
1848239,20000.0,0,19.05,733.63,3,8,4,175000.0,2,32,9.61,0.0,674.0,0.0,11.0,0.0,32736.0,95.4,22.0,0.0,0.0,0.0,0,14.0,0.046074435228012,0.09710661585054893
1188003,25000.0,0,16.99,891.2,2,10,0,110000.0,2,41,19.63,1.0,694.0,2.0,16.0,0.0,21659.0,86.6,38.0,0.0,0.0,0.0,0,23.8,0.05200383753089022,0.08670395826265964
1859583,6000.0,0,18.75,219.18,2,10,4,54000.0,9,34,11.2,0.0,679.0,0.0,8.0,1.0,8464.0,58.8,16.0,0.0,0.0,0.0,0,16.9,0.055965744918917947,0.09582620231479423
1884072,4800.0,0,18.75,175.35,2,5,0,47000.0,9,28,10.16,0.0,674.0,0.0,7.0,1.0,12692.0,83.0,12.0,0.0,0.0,0.0,0,15.1,0.057722461039649765,0.07785875494043548
1340468,3000.0,0,21.48,113.77,6,10,0,80000.0,9,32,30.41,1.0,694.0,0.0,14.0,0.0,33704.0,73.8,31.0,0.0,0.0,0.0,0,28.2,0.06326743663063404,0.10933427237930916
